#
222,1,Greataxe Orc,42,187.78700965796705,54.99791174592155,0.0:
30,1,Greataxe Orc,42,181.89654613823308,12.572859298054107,0.0:
127,1,Greataxe Orc,42,162.08598405439872,6.795496413536581,0.0:
191,1,Greataxe Orc,42,155.82323868974385,68.71340063215186,0.0:
92,1,Greataxe Orc,42,163.7978989320981,180.7556226919958,0.0:
161,1,Greataxe Orc,42,154.5809538818732,99.41297770133829,0.0:
57,1,Greataxe Orc,42,169.05569864124962,23.417934386953906,0.0:
110,1,Greataxe Orc,42,194.8805060548588,19.157096455646414,0.0:
149,1,Greataxe Orc,42,176.4564233727079,72.65766801313491,0.0:
214,1,Greataxe Orc,42,153.76604247356815,118.463032979312,0.0:
106,1,Greataxe Orc,42,164.04824935142747,122.52555177320875,0.0:
83,1,Greataxe Orc,42,194.46697003282335,138.11508261199077,0.0:
72,1,Greataxe Orc,42,175.3787973556063,121.39843641169348,0.0:
9,0,Astral Deva,212,29.880460829011398,66.79682411072126,0.0:
49,1,Greataxe Orc,42,174.84917857049533,115.09922119628533,0.0:
78,1,Greataxe Orc,42,160.7610184807251,177.3573485503644,0.0:
144,1,Greataxe Orc,42,184.01598436587864,27.181439561004538,0.0:
218,1,Greataxe Orc,42,175.69074834618655,21.491006660094293,0.0:
109,1,Greataxe Orc,42,190.42181139106577,118.15825252696476,0.0:
178,1,Greataxe Orc,42,176.6700699016481,144.3525878345677,0.0:
167,1,Greataxe Orc,42,191.53970542345314,180.56192048804357,0.0:
84,1,Greataxe Orc,42,194.0845365507693,99.16469337611377,0.0:
122,1,Greataxe Orc,42,169.97907781681053,83.4871246204253,0.0:
115,1,Greataxe Orc,42,152.35047784773494,198.12159828041632,0.0:
187,1,Greataxe Orc,42,168.10162707791835,177.39220515338536,0.0:
56,1,Greataxe Orc,42,179.9206911623281,140.35976093283708,0.0:
15,1,Angel Slayer,212,187.55877048259086,28.692927829927044,0.0:
76,1,Greataxe Orc,42,179.5985379036345,137.71322047839828,0.0:
95,1,Greataxe Orc,42,171.12516010430906,115.96630164565737,0.0:
182,1,Greataxe Orc,42,160.13762676888436,37.244704357783554,0.0:
208,1,Greataxe Orc,42,196.06814218703133,127.51324572540615,0.0:
73,1,Greataxe Orc,42,170.8688114930015,0.3610332453901366,0.0:
32,1,Greataxe Orc,42,193.1954923538802,113.18185397766207,0.0:
181,1,Greataxe Orc,42,182.73187305256334,189.64259185060993,0.0:
124,1,Greataxe Orc,42,168.05447876963646,88.51640850228345,0.0:
164,1,Greataxe Orc,42,186.50691595329005,180.3282400087055,0.0:
206,1,Greataxe Orc,42,159.88847664247442,151.34106231432517,0.0:
141,1,Greataxe Orc,42,156.42662966598692,10.914084416432885,0.0:
143,1,Greataxe Orc,42,187.8271182861843,119.85257230371869,0.0:
221,1,Greataxe Orc,42,179.0317482989568,111.8970653650086,0.0:
7,0,Astral Deva,212,79.46037590503981,139.55991245128075,0.0:
8,0,Astral Deva,212,88.53505626811169,126.0278137737387,0.0:
223,1,Greataxe Orc,42,173.7383928384327,151.80812108272735,0.0:
174,1,Greataxe Orc,42,196.36861599069067,89.68193487113454,0.0:
44,1,Greataxe Orc,42,181.6067599643176,162.031664657804,0.0:
88,1,Greataxe Orc,42,158.64132327800405,73.4689814418766,0.0:
151,1,Greataxe Orc,42,159.15144742821926,148.92109032676507,0.0:
34,1,Greataxe Orc,42,187.16625724133183,146.10705909261736,0.0:
101,1,Greataxe Orc,42,185.6923747294865,174.66487181478118,0.0:
4,0,Planetar,279,80.94494242193815,163.5579468705267,0.0:
150,1,Greataxe Orc,42,174.90009375809893,166.84926758358841,0.0:
153,1,Greataxe Orc,42,161.55759411819704,63.04219326296449,0.0:
134,1,Greataxe Orc,42,153.61798199374306,192.19118907126116,0.0:
193,1,Greataxe Orc,42,178.96040660581386,190.08605537533518,0.0:
80,1,Greataxe Orc,42,166.38096515472353,84.4485211640031,0.0:
105,1,Greataxe Orc,42,161.1704617484195,166.61551218797575,0.0:
125,1,Greataxe Orc,42,187.24216357894397,118.25311358151791,0.0:
65,1,Greataxe Orc,42,194.23373106284194,66.37086413815612,0.0:
157,1,Greataxe Orc,42,154.8016697853934,79.3014935441004,0.0:
35,1,Greataxe Orc,42,194.4867791167016,51.9911820277735,0.0:
104,1,Greataxe Orc,42,161.33256417698067,2.3568023202696624,0.0:
111,1,Greataxe Orc,42,196.84113015329362,132.45903268749555,0.0:
152,1,Greataxe Orc,42,177.06664748383827,138.4451477331374,0.0:
202,1,Greataxe Orc,42,185.73191327366047,152.13968858605156,0.0:
74,1,Greataxe Orc,42,192.96599977349373,152.54494532368693,0.0:
89,1,Greataxe Orc,42,194.2654794266323,30.900026684078345,0.0:
90,1,Greataxe Orc,42,173.68184961182064,26.96689462095489,0.0:
18,1,Angel Slayer,212,181.46623323980677,155.80546524472786,0.0:
20,1,Angel Slayer,212,192.08242818787116,181.64439350496966,0.0:
103,1,Greataxe Orc,42,199.12302813257077,140.90872147243917,0.0:
199,1,Greataxe Orc,42,173.13114283638802,172.5961324486372,0.0:
99,1,Greataxe Orc,42,187.4720116172314,108.62584657523784,0.0:
145,1,Greataxe Orc,42,199.63602450057002,140.8961402469489,0.0:
224,1,Greataxe Orc,42,180.78112299700993,116.72217644158529,0.0:
162,1,Greataxe Orc,42,168.84015841357714,4.639933414037728,0.0:
41,1,Greataxe Orc,3,151.4838021689638,144.59990935997263,0.0:
120,1,Greataxe Orc,42,159.6718569489099,158.7590478180856,0.0:
169,1,Greataxe Orc,42,193.53395914439034,53.220192027437776,0.0:
53,1,Greataxe Orc,42,173.09900296259326,179.9848258354363,0.0:
25,1,Greataxe Orc,42,195.80253619489528,166.29130598141322,0.0:
200,1,Greataxe Orc,42,176.97427415886298,120.06337543491907,0.0:
166,1,Greataxe Orc,42,159.92128988170418,135.79112859555354,0.0:
46,1,Greataxe Orc,42,158.60604630388633,32.55585815011434,0.0:
142,1,Greataxe Orc,42,164.77197973705955,141.52202155521584,0.0:
213,1,Greataxe Orc,42,174.52630484346338,45.956520725306504,0.0:
220,1,Greataxe Orc,42,155.16263213993116,69.84034930006732,0.0:
62,1,Greataxe Orc,42,164.00228137924918,152.88088351861344,0.0:
172,1,Greataxe Orc,42,184.34207174118555,120.44936323422336,0.0:
33,1,Greataxe Orc,42,170.68870587879215,144.7803749095532,0.0:
23,1,Angel Slayer,212,166.6375005355907,165.23024292882428,0.0:
190,1,Greataxe Orc,42,156.37343779653702,124.56138226669651,0.0:
6,0,Planetar,279,52.52566323946275,61.42519014378679,0.0:
67,1,Greataxe Orc,42,195.40696037181326,5.349688509120447,0.0:
69,1,Greataxe Orc,42,165.43580200836212,38.34226744874609,0.0:
3,0,Movanic Deva,286,26.589051503644434,153.6123761155754,0.0:
135,1,Greataxe Orc,42,188.79973970796487,116.76692990387174,0.0:
85,1,Greataxe Orc,42,181.27391454313894,131.57337885761038,0.0:
60,1,Greataxe Orc,42,182.93803980558755,140.40339990517393,0.0:
114,1,Greataxe Orc,42,159.05717450826148,188.15108321957112,0.0:
86,1,Greataxe Orc,42,167.96261092237017,131.51521981302693,0.0:
91,1,Greataxe Orc,42,195.6806712530591,115.95729503976206,0.0:
123,1,Greataxe Orc,42,177.45341577633417,44.4649796769061,0.0:
176,1,Greataxe Orc,42,162.42263269531543,109.31600420690734,0.0:
87,1,Greataxe Orc,42,163.33726841589726,52.54070479823286,0.0:
26,1,Greataxe Orc,42,167.84710462486507,16.467563817711934,0.0:
5,0,Planetar,246,99.62898913888868,152.88062772494,0.0:
2,0,Movanic Deva,286,14.024519512072395,21.675765839774193,0.0:
177,1,Greataxe Orc,42,163.7309177479993,99.79109652667194,0.0:
13,1,Red Great Wyrm Dragon,391,200.0,100.0,50.0:
119,1,Greataxe Orc,42,176.27800582992262,136.8524941180769,0.0:
189,1,Greataxe Orc,42,157.4751052443235,58.66713041333548,0.0:
52,1,Greataxe Orc,42,184.3521599730506,166.6713406974808,0.0:
225,1,Greataxe Orc,42,191.78654548890793,30.76555883035059,0.0:
197,1,Greataxe Orc,42,187.23923305507492,132.27409585800595,0.0:
16,1,Angel Slayer,212,165.91274369493001,113.54247506226136,0.0:
55,1,Greataxe Orc,42,179.5416642146391,25.993675571532723,0.0:
156,1,Greataxe Orc,42,177.9413152500009,150.71203209590465,0.0:
158,1,Greataxe Orc,42,177.93580631127475,171.0619833653761,0.0:
54,1,Greataxe Orc,42,175.69530611061293,167.0031809303069,0.0:
107,1,Greataxe Orc,42,168.36507680444026,80.26386609655783,0.0:
121,1,Greataxe Orc,42,172.65426232699036,68.50325339166935,0.0:
50,1,Greataxe Orc,42,156.0280229569647,36.13987923219069,0.0:
36,1,Greataxe Orc,42,198.58439098444592,173.1537144724438,0.0:
179,1,Greataxe Orc,42,198.666448033257,172.44370658445249,0.0:
64,1,Greataxe Orc,42,170.41191375288815,102.52064619433347,0.0:
75,1,Greataxe Orc,42,172.18825409841816,2.634905924628651,0.0:
51,1,Greataxe Orc,42,177.57131188989266,169.00046312251794,0.0:
188,1,Greataxe Orc,42,176.13777943889258,24.787580094736246,0.0:
219,1,Greataxe Orc,42,156.24063326077908,142.54909073850976,0.0:
133,1,Greataxe Orc,42,169.7721450372705,40.948208829126784,0.0:
205,1,Greataxe Orc,42,191.36433398490956,48.24124015489115,0.0:
154,1,Greataxe Orc,42,162.50748272089353,121.05568255802741,0.0:
45,1,Greataxe Orc,42,171.8422681656719,180.72594988272328,0.0:
132,1,Greataxe Orc,42,168.1973983822761,20.291432672579017,0.0:
173,1,Greataxe Orc,42,196.26660496221763,48.791090496474126,0.0:
70,1,Greataxe Orc,42,181.1008668817039,166.3334635628581,0.0:
183,1,Greataxe Orc,42,189.47728472685878,0.6312595426932541,0.0:
108,1,Greataxe Orc,42,199.6078302930776,107.62236623253777,0.0:
43,1,Greataxe Orc,42,182.56837451928092,159.38586246341356,0.0:
10,0,Astral Deva,182,78.78780335008483,25.743213360781077,0.0:
148,1,Greataxe Orc,42,189.63795410220342,21.642210358030127,0.0:
159,1,Greataxe Orc,42,162.94455396201096,81.20024869812009,0.0:
61,1,Greataxe Orc,42,188.3968778716844,82.26545305397256,0.0:
47,1,Greataxe Orc,42,197.26242295357628,95.919949018636,0.0:
97,1,Greataxe Orc,42,175.65863452581706,129.97887712031797,0.0:
116,1,Greataxe Orc,42,186.6283768604415,139.3323812739553,0.0:
48,1,Greataxe Orc,42,159.9274113950458,167.97698777644686,0.0:
128,1,Greataxe Orc,2,152.53268886920523,134.17476502515603,0.0:
117,1,Greataxe Orc,42,166.60191259343432,188.46485990910872,0.0:
207,1,Greataxe Orc,42,183.6782522972931,69.5566319035764,0.0:
27,1,Greataxe Orc,42,183.88032360350797,87.19415700045461,0.0:
0,0,Solar,383,80.583587711553,84.26446130329361,0.0:
42,1,Greataxe Orc,42,195.34891238092644,107.55803530457601,0.0:
102,1,Greataxe Orc,42,169.14337184656816,154.32174605499108,0.0:
210,1,Greataxe Orc,42,174.7453443054775,10.612899325405728,0.0:
209,1,Greataxe Orc,42,157.6804178786532,40.38718561646962,0.0:
68,1,Greataxe Orc,42,162.52554092337564,12.505838171742097,0.0:
155,1,Greataxe Orc,42,167.29266050209827,160.06844232434477,0.0:
129,1,Greataxe Orc,42,164.3327125733697,71.07161194304327,0.0:
#
19,1,Angel Slayer,112,171.87802788483708,85.48580068880344,0.0:
39,1,Greataxe Orc,42,149.4612894200943,70.05801490313513,0.0:
129,1,Greataxe Orc,42,159.3936191735819,71.84965846361432,0.0:
71,1,Greataxe Orc,42,175.9557789346753,141.00588487663262,0.0:
180,1,Greataxe Orc,42,173.63963581840406,117.6421939119787,0.0:
130,1,Greataxe Orc,42,184.8064525626142,192.0484520588338,0.0:
66,1,Greataxe Orc,42,150.51930942251755,194.11907969239613,0.0:
138,1,Greataxe Orc,42,171.4004972777929,75.31477737961727,0.0:
171,1,Greataxe Orc,42,193.2592026737497,130.75286805448334,0.0:
170,1,Greataxe Orc,42,186.09939104338204,14.738049980802954,0.0:
11,0,Astral Deva,172,72.89168167558061,103.50415918862515,0.0:
14,1,Angel Slayer,112,156.02848271594698,138.96402933529149,0.0:
24,1,Angel Slayer,112,169.2233828231086,135.18528858682342,0.0:
37,1,Greataxe Orc,42,148.10310021986632,31.380847450534517,0.0:
146,1,Greataxe Orc,42,166.7876814485314,84.39241020295768,0.0:
140,1,Greataxe Orc,42,189.09224963418387,80.80710198560223,0.0:
185,1,Greataxe Orc,42,150.83032444635165,183.05189208394307,0.0:
204,1,Greataxe Orc,42,167.7867232674735,19.420080574502578,0.0:
195,1,Greataxe Orc,42,154.0479238917815,159.7420338114759,0.0:
201,1,Greataxe Orc,42,173.77980343094603,63.66157026357933,0.0:
1,0,Movanic Deva,126,46.70218526428898,76.69842452930622,0.0:
63,1,Greataxe Orc,42,173.06518424507055,98.71321343752176,0.0:
212,1,Greataxe Orc,2,148.81835459935033,118.97209242615362,0.0:
17,1,Angel Slayer,112,188.90068976344324,62.004943930358145,0.0:
12,0,Astral Deva,172,53.854337448131226,86.55422958369059,0.0:
38,1,Greataxe Orc,42,158.0115386143357,107.5663797485127,0.0:
203,1,Greataxe Orc,42,160.4471120805613,186.52613224599642,0.0:
211,1,Greataxe Orc,42,158.62184745875504,156.37702154924185,0.0:
94,1,Greataxe Orc,42,192.1252224971207,127.97785020079661,0.0:
192,1,Greataxe Orc,42,163.44402189160897,163.0934535516182,0.0:
100,1,Greataxe Orc,42,185.1157945327842,55.43696131100475,0.0:
160,1,Greataxe Orc,42,194.35886326394342,9.802799636048503,0.0:
217,1,Greataxe Orc,42,153.01036600830406,183.45481839342537,0.0:
21,1,Angel Slayer,112,173.79423988037553,151.06115752189865,0.0:
112,1,Greataxe Orc,42,168.351837483481,17.19965616887885,0.0:
139,1,Greataxe Orc,42,188.42651408746755,19.56443352491566,0.0:
77,1,Greataxe Orc,42,161.8539300975683,69.80069943007514,0.0:
184,1,Greataxe Orc,42,190.63593785807848,104.17311410225997,0.0:
22,1,Angel Slayer,112,176.5252625214935,35.47552870300817,0.0:
131,1,Greataxe Orc,42,177.6471200824827,38.03134435363779,0.0:
59,1,Greataxe Orc,42,166.5779813702331,129.51843741418284,0.0:
194,1,Greataxe Orc,42,180.55604375591605,27.97898670945785,0.0:
93,1,Greataxe Orc,42,182.21597603445943,89.72400180054629,0.0:
113,1,Greataxe Orc,42,169.7115945814922,178.11663225830375,0.0:
126,1,Greataxe Orc,42,163.76515245377374,54.66460007435258,0.0:
118,1,Greataxe Orc,42,163.42495437553904,159.59477788796198,0.0:
40,1,Greataxe Orc,42,165.9542809023456,103.53402656493277,0.0:
186,1,Greataxe Orc,42,184.59172135452317,133.6488506701539,0.0:
165,1,Greataxe Orc,42,159.18629205290603,142.6659895675963,0.0:
136,1,Greataxe Orc,42,156.49317433776963,75.4111633273912,0.0:
198,1,Greataxe Orc,42,162.16654273390694,195.55689402465356,0.0:
31,1,Greataxe Orc,42,154.57834822976963,179.97746822959817,0.0:
196,1,Greataxe Orc,42,177.55877376206692,189.59341920147034,0.0:
168,1,Greataxe Orc,42,178.24708154402404,92.39821247567833,0.0:
96,1,Greataxe Orc,42,149.03517789366668,176.8490861869192,0.0:
137,1,Greataxe Orc,42,179.39134742231602,117.84134337046612,0.0:
81,1,Greataxe Orc,42,182.42875092066558,107.11083676748207,0.0:
82,1,Greataxe Orc,42,154.12899108291586,33.35166418587658,0.0:
216,1,Greataxe Orc,42,186.15765724766334,121.02704904432714,0.0:
28,1,Greataxe Orc,42,155.16437892662307,122.28176514344298,0.0:
29,1,Greataxe Orc,42,173.2144466727726,46.648177668303845,0.0:
79,1,Greataxe Orc,42,157.9776153614159,190.3235702163235,0.0:
98,1,Greataxe Orc,42,192.9578046913378,119.35513931575649,0.0:
222,1,Greataxe Orc,42,182.96352481640716,56.31472379904153,0.0:
30,1,Greataxe Orc,42,176.93684278583495,13.206375403777447,0.0:
127,1,Greataxe Orc,42,157.21052619284606,7.904509776947691,0.0:
191,1,Greataxe Orc,42,150.92673315259682,69.72544486275079,0.0:
92,1,Greataxe Orc,42,159.21190782369524,178.76346668564238,0.0:
161,1,Greataxe Orc,17,149.94334298079892,101.2818182858283,0.0:
57,1,Greataxe Orc,42,164.05735672870506,23.546690455938894,0.0:
110,1,Greataxe Orc,42,189.8885328514365,19.440298744326416,0.0:
149,1,Greataxe Orc,42,171.49266695987924,73.25860251381063,0.0:
214,1,Greataxe Orc,42,149.5465613677489,121.14556521539684,0.0:
106,1,Greataxe Orc,42,159.52524196542538,124.65684344404373,0.0:
83,1,Greataxe Orc,42,189.52649035371812,138.88427734698857,0.0:
72,1,Greataxe Orc,42,170.76167848309325,123.31734581994698,0.0:
9,0,Astral Deva,172,38.8343160367578,65.88661703608784,0.0:
49,1,Greataxe Orc,42,170.3811203743142,117.3434261681047,0.0:
78,1,Greataxe Orc,42,156.11926129628787,175.49883025862624,0.0:
144,1,Greataxe Orc,42,179.01645131486075,27.11310749108329,0.0:
218,1,Greataxe Orc,42,170.69555528011543,21.71020116886414,0.0:
109,1,Greataxe Orc,42,185.75168044834103,119.944275196979,0.0:
178,1,Greataxe Orc,42,171.7004245217469,144.90270127562013,0.0:
167,1,Greataxe Orc,42,186.75212624602065,179.12001701699745,0.0:
84,1,Greataxe Orc,42,189.73820295635826,101.63641024624559,0.0:
122,1,Greataxe Orc,42,164.97926683451624,83.53060037607437,0.0:
115,1,Greataxe Orc,42,148.5560134971118,194.86552084094254,0.0:
187,1,Greataxe Orc,42,163.39416142201696,175.70704430097132,0.0:
56,1,Greataxe Orc,42,174.98039930190666,141.13016104567052,0.0:
15,1,Angel Slayer,112,180.56134302510773,28.503167514630842,0.0:
76,1,Greataxe Orc,42,174.68611392679432,138.64493431416847,0.0:
95,1,Greataxe Orc,42,166.68238803879504,118.26015786911348,0.0:
182,1,Greataxe Orc,42,155.1868628043705,36.544749953789335,0.0:
208,1,Greataxe Orc,42,191.23262956037254,128.78518032963052,0.0:
73,1,Greataxe Orc,42,166.04858711926892,1.6897307229501646,0.0:
32,1,Greataxe Orc,42,188.59265231182803,115.13476553410317,0.0:
181,1,Greataxe Orc,42,178.1592965019166,187.6198353925865,0.0:
124,1,Greataxe Orc,42,163.06037561600996,88.27364587967077,0.0:
164,1,Greataxe Orc,42,181.7391992951712,178.82196053002434,0.0:
206,1,Greataxe Orc,42,154.89010771353267,151.46876529075743,0.0:
141,1,Greataxe Orc,42,151.5154116324602,11.852134216369892,0.0:
143,1,Greataxe Orc,42,183.1446657538418,121.60603695473377,0.0:
221,1,Greataxe Orc,42,174.58867906535036,114.19034593776453,0.0:
7,0,Astral Deva,172,88.43842087300052,140.18817080042962,0.0:
8,0,Astral Deva,172,97.463006055209,127.16434912253753,0.0:
223,1,Greataxe Orc,42,168.73891634862395,151.8804731929217,0.0:
174,1,Greataxe Orc,42,191.63051664901985,91.278936633331,0.0:
44,1,Greataxe Orc,42,176.63762399545124,161.47696859425338,0.0:
88,1,Greataxe Orc,42,153.68846612865494,74.1539676155628,0.0:
151,1,Greataxe Orc,42,154.1624737012623,149.25296553182426,0.0:
34,1,Greataxe Orc,42,182.18115922778586,146.49280226538912,0.0:
101,1,Greataxe Orc,42,180.84523986887456,173.43797180131617,0.0:
4,0,Planetar,229,92.69748441998729,161.13353836862544,0.0:
150,1,Greataxe Orc,42,169.98402959383785,165.93695561234833,0.0:
153,1,Greataxe Orc,42,156.72094959412485,64.30981692468846,0.0:
134,1,Greataxe Orc,42,149.57593466371168,189.24808639181109,0.0:
193,1,Greataxe Orc,42,174.433524853963,187.96300530414993,0.0:
80,1,Greataxe Orc,42,161.38097666030737,84.43779476171369,0.0:
105,1,Greataxe Orc,42,156.290519234976,165.52640197064855,0.0:
125,1,Greataxe Orc,42,182.59217395524448,120.0909374303911,0.0:
65,1,Greataxe Orc,42,189.29457417673333,67.14850753612585,0.0:
35,1,Greataxe Orc,42,189.6761533320048,53.35422258462062,0.0:
104,1,Greataxe Orc,42,156.52191111518974,3.719746603460077,0.0:
111,1,Greataxe Orc,42,191.94793400948544,133.48695851080222,0.0:
152,1,Greataxe Orc,42,172.15132255084845,139.36143415294762,0.0:
202,1,Greataxe Orc,42,180.73209839017335,152.18271335636683,0.0:
74,1,Greataxe Orc,42,187.9660321094097,152.5629274846781,0.0:
89,1,Greataxe Orc,42,189.27045745998137,30.676967156878355,0.0:
90,1,Greataxe Orc,42,168.68226527785436,26.902423793762434,0.0:
18,1,Angel Slayer,112,174.4706995999038,155.55544705941733,0.0:
20,1,Angel Slayer,112,185.39844046644328,179.56489641677712,0.0:
103,1,Greataxe Orc,42,194.1588367427128,141.50605207173894,0.0:
199,1,Greataxe Orc,42,168.30185325827813,171.3007706571831,0.0:
99,1,Greataxe Orc,42,183.0066726644343,110.87545721635617,0.0:
145,1,Greataxe Orc,42,194.67154431928472,141.49106589745114,0.0:
224,1,Greataxe Orc,42,176.21396454825648,118.75713681072766,0.0:
162,1,Greataxe Orc,42,163.97204394536865,5.780749579955456,0.0:
120,1,Greataxe Orc,42,154.695648893836,158.27185854006552,0.0:
169,1,Greataxe Orc,42,188.7127458042648,54.545296524824955,0.0:
53,1,Greataxe Orc,42,168.40803962822648,178.25425858865665,0.0:
25,1,Greataxe Orc,42,190.8504491103071,165.6007746594191,0.0:
200,1,Greataxe Orc,42,172.37145299991096,122.01633149656091,0.0:
166,1,Greataxe Orc,42,155.11079607459152,137.1546348594668,0.0:
46,1,Greataxe Orc,42,153.62415979639067,32.13064429047095,0.0:
142,1,Greataxe Orc,42,159.8462965773365,142.38088441389627,0.0:
213,1,Greataxe Orc,42,169.63415248687866,44.92363867978406,0.0:
220,1,Greataxe Orc,42,150.25360348031177,70.78978998754353,0.0:
62,1,Greataxe Orc,42,159.00228137928866,152.8808636506166,0.0:
172,1,Greataxe Orc,42,179.67256629243306,122.23702060186149,0.0:
33,1,Greataxe Orc,42,165.72087822435032,145.3466684692579,0.0:
23,1,Angel Slayer,112,159.75343700177916,163.96151551032727,0.0:
190,1,Greataxe Orc,42,151.89963232094203,126.79410808204783,0.0:
6,0,Planetar,229,64.4960224021861,60.58227762436075,0.0:
67,1,Greataxe Orc,42,190.48170174048914,6.210982544028019,0.0:
69,1,Greataxe Orc,42,160.4878349134613,37.622808188065626,0.0:
3,0,Movanic Deva,126,33.58436882720035,153.35637700862674,0.0:
135,1,Greataxe Orc,42,184.16538124071874,118.64382137571134,0.0:
85,1,Greataxe Orc,42,176.43595227838725,132.83596395368846,0.0:
60,1,Greataxe Orc,42,177.9931915952052,141.1439916795532,0.0:
114,1,Greataxe Orc,42,154.7574234985945,185.5991934776607,0.0:
123,1,Greataxe Orc,42,172.5410681475158,43.53286338928814,0.0:
91,1,Greataxe Orc,42,191.01362385428524,117.75135985954931,0.0:
86,1,Greataxe Orc,42,163.19043279415433,133.00730423174406,0.0:
176,1,Greataxe Orc,42,157.54581822223787,110.41903666118111,0.0:
87,1,Greataxe Orc,42,158.66856634425554,54.33045924123566,0.0:
26,1,Greataxe Orc,42,162.87400474939182,16.98551905570832,0.0:
5,0,Planetar,132,111.59610765947436,151.9928922270267,0.0:
